Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
1.3659679786824 4.44723618090452 5.19204297951263 2.80309981539779 1.07895937708906 0.430217539771692 0.118483273932224 -1.57264502042501 0.668850186610706 2.1758844570175 8.3753538171604 -1.40699907426389 6.40446537716961
1.38548180694929 4.2964824120603 5.2773546910312 2.90525361328579 1.04988708367004 0.442962060575598 0.162115788136467 -1.4059079944627 0.635276489723354 2.29359710017584 8.71646947130643 -2.04578108625712 5.6428310165688
1.40499563521618 4.14572864321608 5.35972461939396 3.00904346653587 1.02413497249383 0.45492529581731 0.207893671318013 -1.232247584302 0.588542278968469 2.39542137523427 9.09062227342523 -2.75612636330535 4.77505044738402
1.42450946348308 3.99497487437186 5.4391527646009 3.11441196969672 1.00184666199605 0.465836732398331 0.255486224747412 -1.05067348434541 0.52724132801853 2.47921382324586 9.53392477143688 -3.53861679561409 3.7929916461854
1.44402329174997 3.84422110552764 5.51563912665203 3.22130171731705 0.983192243689313 0.475398494212583 0.304519083510149 -0.859448209901103 0.449986666250679 2.54262711833911 10.0869583083491 -4.39035258341293 2.68379851646425
1.46353712001686 3.69346733668342 5.58918370554735 3.32965530394556 0.968383757559432 0.483286526694784 0.354569307155582 -0.655993101738648 0.355501733127768 2.58301323163573 10.7954608145038 -5.30240860705742 1.42946235454022
1.48305094828375 3.5427135678392 5.65978650128686 3.43941532413094 0.957692621944166 0.489154110615395 0.4051585209874 -0.436782972836927 0.242771515143326 2.59732179564963 11.7107109149928 -6.25619671211509 0.00680239894126743
1.50256477655064 3.39195979899498 5.72744751387055 3.55052437242189 0.951469140334659 0.492639094406284 0.455744112164473 -0.197242028359832 0.111276482982713 2.5820048926247 12.888847103157 -7.21861694601195 -1.6117748000048
1.52207860481753 3.24120603015075 5.79216674329844 3.66292504336711 0.950163784390391 0.493376684606369 0.505708790116486 0.0683263922241855 -0.0386684700343667 2.53294923627236 14.3878034785631 -8.13623268653596 -3.45609118245458
1.54159243308442 3.09045226130653 5.8539441895705 3.77655993151531 0.954349019981339 0.491019981069658 0.554349375009028 0.366710692875793 -0.205459268331892 2.44547276773814 16.2597662070236 -8.92949192596558 -5.55357888578285
1.56110626135132 2.93969849246231 5.91277985268676 3.89137163141517 0.964738710374595 0.485270381187707 0.600866616271268 0.705547783294041 -0.385653881610513 2.31444594554656 18.5362326222372 -9.48942940366795 -7.92087478814581
1.58062008961821 2.78894472361809 5.9686737326472 4.0073027376154 0.982199304517467 0.47591896888702 0.644359286194327 1.09269000515675 -0.573417550894585 2.13462535855634 21.2025338257744 -9.68125698250397 -10.5502822207002
1.6001339178851 2.63819095477387 6.02162582945183 4.1242958446647 1.00774306129829 0.462897324537883 0.683827716027611 1.53495829331323 -0.760154196465297 1.90130565163147 24.1605412923012 -9.36091950299144 -13.3908219944435
1.61964774615199 2.48743718592965 6.07163614310065 4.24229354711177 1.04248925568246 0.446331278942918 0.718193903288933 2.03608442838351 -0.934632464879121 1.61137454921487 27.1845066825254 -8.40973910318564 -16.3267563465518
1.63916157441888 2.33668341708543 6.11870467359365 4.3612384395053 1.08757708517321 0.426584467318887 0.746346095006239 2.59385060267147 -1.08395842375483 1.26474681943555 29.8870367851172 -6.78520264259105 -19.1622523855116
