Tiempo Aceleracion Velocidad Posicion
0.365391062623095 2.82282282282282 0.515717115413977 0.0628128082713434
0.36927820158717 2.85285285285285 0.526748185447165 0.0648388742037447
0.373165340551246 2.88288288288288 0.537895986380174 0.0669080463129019
0.377052479515321 2.91291291291291 0.549160518213005 0.069020778348044
0.380939618479396 2.94294294294294 0.560541780945658 0.0711775240584002
0.384826757443472 2.97297297297297 0.572039774578134 0.0733787371931993
0.388713896407547 3.003003003003 0.583654499110432 0.0756248715016704
0.392601035371623 3.03303303303303 0.595385954542551 0.0779163807330425
0.396488174335698 3.06306306306306 0.607234140874493 0.0802537186365447
0.400375313299774 3.09309309309309 0.619199058106257 0.0826373389614058
0.404262452263849 3.12312312312312 0.631280706237843 0.085067695456855
0.408149591227925 3.15315315315315 0.643479085269251 0.0875452418721212
0.412036730192 3.18318318318318 0.655794195200481 0.0900704319564335
0.415923869156076 3.21321321321321 0.668226036031533 0.0926437194590208
0.419811008120151 3.24324324324324 0.680774607762407 0.0952655581291122
0.423698147084227 3.27327327327327 0.693439910393104 0.0979364017159367
0.427585286048302 3.3033033033033 0.706221943923622 0.100656703968723
0.431472425012378 3.33333333333333 0.719120708353963 0.103426918636701
0.435359563976453 3.36336336336336 0.732136203684125 0.106247499469099
0.439246702940529 3.39339339339339 0.74526842991411 0.109118900215146
0.443133841904604 3.42342342342342 0.758517387043917 0.112041574624071
0.44702098086868 3.45345345345345 0.771883075073546 0.115015976445103
0.450908119832755 3.48348348348348 0.785365494002997 0.118042559427471
0.45479525879683 3.51351351351351 0.79896464383227 0.121121777320405
0.458682397760906 3.54354354354354 0.812680524561365 0.124254083873133
0.462569536724981 3.57357357357357 0.826513136190282 0.127439932834883
0.466456675689057 3.6036036036036 0.840462478719021 0.130679777954886
0.470343814653132 3.63363363363363 0.854528552147583 0.133974072982371
0.474230953617208 3.66366366366366 0.868711356475966 0.137323271666565
0.478118092581283 3.69369369369369 0.883010891704172 0.140727827756699
0.482005231545359 3.72372372372372 0.8974271578322 0.144188195002001
0.485892370509434 3.75375375375375 0.911960154860049 0.1477048271517
0.48977950947351 3.78378378378378 0.926609882787721 0.151278177955025
0.493666648437585 3.81381381381381 0.941376341615215 0.154908701161206
0.497553787401661 3.84384384384384 0.956259531342531 0.158596850519471
0.501440926365736 3.87387387387387 0.971259451969669 0.162343079779049
0.505328065329812 3.9039039039039 0.986376103496629 0.16614784268917
0.509215204293887 3.93393393393393 1.00160948592341 0.170011592999062
0.513102343257963 3.96396396396396 1.01695959925002 0.173934784457954
0.516989482222038 3.99399399399399 1.03242644347644 0.177917870815075
0.520876621186114 4.02402402402402 1.04801001860269 0.181961305819655
0.524763760150189 4.05405405405405 1.06371032462876 0.186065543220922
0.528650899114264 4.08408408408408 1.07952736155465 0.190231036768106
0.53253803807834 4.11411411411411 1.09546112938037 0.194458240210435
0.536425177042415 4.14414414414414 1.11151162810591 0.198747607297138
0.540312316006491 4.17417417417417 1.12767885773126 0.203099591777445
0.544199454970566 4.2042042042042 1.14396281825645 0.207514647400584
0.548086593934642 4.23423423423423 1.16036350968145 0.211993227915784
0.551973732898717 4.26426426426426 1.17688093200627 0.216535787072275
0.555860871862793 4.29429429429429 1.19351508523092 0.221142778619285
0.559748010826868 4.32432432432432 1.21026596935539 0.225814656306044
0.563635149790944 4.35435435435435 1.22713358437968 0.23055187388178
0.567522288755019 4.38438438438438 1.2441179303038 0.235354885095723
0.571409427719095 4.41441441441441 1.26121900712773 0.240224143697101
0.57529656668317 4.44444444444444 1.27843681485149 0.245160103435143
0.579183705647246 4.47447447447447 1.29577135347507 0.250163218059079
0.583070844611321 4.5045045045045 1.31322262299847 0.255233941318138
0.586957983575397 4.53453453453453 1.33079062342169 0.260372726961548
0.590845122539472 4.56456456456456 1.34847535474474 0.265580028738538
0.594732261503548 4.59459459459459 1.36627681696761 0.270856300398338
0.598619400467623 4.62462462462462 1.3841950100903 0.276201995690177
0.602506539431699 4.65465465465465 1.40222993411281 0.281617568363283
0.606393678395774 4.68468468468468 1.42038158903515 0.287103472166886
0.610280817359849 4.71471471471471 1.4386499748573 0.292660160850214
0.614167956323925 4.74474474474474 1.45703509157928 0.298288088162497
0.618055095288 4.77477477477477 1.47553693920108 0.303987707852963
0.621942234252076 4.8048048048048 1.4941555177227 0.309759473670842
0.625829373216151 4.83483483483483 1.51289082714415 0.315603839365363
0.629716512180227 4.86486486486486 1.53174286746542 0.321521258685754
0.633603651144302 4.89489489489489 1.55071163868651 0.327512185381245
0.637490790108378 4.92492492492492 1.56979714080742 0.333577073201064
0.641377929072453 4.95495495495495 1.58899937382815 0.339716375894441
0.645265068036529 4.98498498498498 1.60831833774871 0.345930547210605
0.649152207000604 5 1.6277394412066 0.352220031445675
0.65303934596468 5 1.64717513602698 0.358585055474267
0.656926484928755 5 1.66661083084736 0.365025628749489
0.660813623892831 5 1.68604652566774 0.371541751271341
0.664700762856906 5 1.70548222048811 0.378133423039823
0.668587901820981 5 1.72491791530849 0.384800644054936
0.672475040785057 5 1.74435361012887 0.391543414316678
0.676362179749132 5 1.76378930494925 0.398361733825051
0.680249318713208 5 1.78322499976962 0.405255602580054
0.684136457677283 5 1.80266069459 0.412225020581687
0.688023596641359 5 1.82209638941038 0.41926998782995
0.691910735605434 5 1.84153208423076 0.426390504324844
0.69579787456951 5 1.86096777905113 0.433586570066367
0.699685013533585 5 1.88040347387151 0.440858185054521
0.703572152497661 5 1.89983916869189 0.448205349289305
0.707459291461736 5 1.91927486351227 0.455628062770719
0.711346430425812 5 1.93871055833264 0.463126325498763
0.715233569389887 5 1.95814625315302 0.470700137473438
0.719120708353963 5 1.9775819479734 0.478349498694742
0.723007847318038 5 1.99701764279377 0.486074409162677
0.726894986282114 5 2.01645333761415 0.493874868877242
0.730782125246189 5 2.03588903243453 0.501750877838437
0.734669264210265 5 2.05532472725491 0.509702436046262
0.73855640317434 5 2.07476042207528 0.517729543500718
0.742443542138416 5 2.09419611689566 0.525832200201803
0.746330681102491 5 2.11363181171604 0.534010406149519
0.750217820066566 5 2.13306750653642 0.542264161343865
0.754104959030642 5 2.15250320135679 0.550593465784841
0.757992097994717 5 2.17193889617717 0.558998319472447
0.761879236958793 5 2.19137459099755 0.567478722406684
0.765766375922868 5 2.21081028581793 0.57603467458755
0.769653514886944 5 2.2302459806383 0.584666176015047
0.773540653851019 5 2.24968167545868 0.593373226689174
0.777427792815095 5 2.26911737027906 0.602155826609931
0.78131493177917 5 2.28855306509944 0.611013975777319
0.785202070743246 5 2.30798875991981 0.619947674191336
0.789089209707321 5 2.32742445474019 0.628956921851984
0.792976348671397 5 2.34686014956057 0.638041718759261
0.796863487635472 5 2.36629584438094 0.647202064913169
0.800750626599548 5 2.38573153920132 0.656437960313707
0.804637765563623 5 2.4051672340217 0.665749404960876
0.808524904527699 5 2.42460292884208 0.675136398854674
0.812412043491774 5 2.44403862366245 0.684598941995103
0.81629918245585 5 2.46347431848283 0.694137034382162
0.820186321419925 5 2.48291001330321 0.703750676015851
0.824073460384001 5 2.50234570812359 0.71343986689617
0.827960599348076 5 2.52178140294396 0.723204607023119
0.831847738312151 5 2.54121709776434 0.733044896396699
0.835734877276227 5 2.56065279258472 0.742960735016908
0.839622016240302 5 2.5800884874051 0.752952122883748
0.843509155204378 5 2.59952418222547 0.763019059997218
0.847396294168453 5 2.61895987704585 0.773161546357318
0.851283433132529 5 2.63839557186623 0.783379581964048
0.855170572096604 5 2.65783126668661 0.793673166817409
0.85905771106068 5 2.67726696150698 0.8040423009174
0.862944850024755 5 2.69670265632736 0.81448698426402
0.866831988988831 5 2.71613835114774 0.825007216857272
0.870719127952906 5 2.73557404596811 0.835602998697153
0.874606266916982 5 2.75500974078849 0.846274329783664
0.878493405881057 5 2.77444543560887 0.857021210116805
0.882380544845133 5 2.79388113042925 0.867843639696577
0.886267683809208 5 2.81331682524962 0.878741618522979
0.890154822773284 5 2.83275252007 0.889715146596011
0.894041961737359 5 2.85218821489038 0.900764223915673
0.897929100701435 5 2.87162390971076 0.911888850481966
0.90181623966551 5 2.89105960453113 0.923089026294888
0.905703378629585 5 2.91049529935151 0.934364751354441
0.909590517593661 5 2.92993099417189 0.945716025660624
0.913477656557736 5 2.94936668899227 0.957142849213437
0.917364795521812 5 2.96880238381264 0.96864522201288
0.921251934485887 5 2.98823807863302 0.980223144058953
0.925139073449963 5 3.0076737734534 0.991876615351657
0.929026212414038 5 3.02710946827378 1.00360563589099
0.932913351378114 5 3.04654516309415 1.01541020567695
0.936800490342189 5 3.06598085791453 1.02729032470955
0.940687629306265 5 3.08541655273491 1.03924599298877
0.94457476827034 5 3.10485224755528 1.05127721051463
0.948461907234416 5 3.12428794237566 1.06338397728711
0.952349046198491 5 3.14372363719604 1.07556629330623
0.956236185162567 5 3.16315933201642 1.08782415857197
0.960123324126642 5 3.18259502683679 1.10015757308435
0.964010463090718 5 3.20203072165717 1.11256653684335
0.967897602054793 5 3.22146641647755 1.12505104984899
0.971784741018868 5 3.24090211129793 1.13761111210125
0.975671879982944 5 3.2603378061183 1.15024672360015
0.979559018947019 5 3.27977350093868 1.16295788434567
0.983446157911095 5 3.29920919575906 1.17574459433783
0.98733329687517 5 3.31864489057944 1.18860685357662
0.991220435839246 5 3.33808058539981 1.20154466206203
0.995107574803321 5 3.35751628022019 1.21455801979408
0.998994713767397 5 3.37695197504057 1.22764692677276
1.00288185273147 5 3.39638766986095 1.24081138299806
1.00676899169555 5 3.41582336468132 1.25405138847
1.01065613065962 5 3.4352590595017 1.26736694318857
1.0145432696237 5 3.45469475432208 1.28075804715376
1.01843040858777 5 3.47413044914245 1.29422470036559
1.02231754755185 5 3.49356614396283 1.30776690282405
1.02620468651593 5 3.51300183878321 1.32138465452914
1.03009182548 5 3.53243753360359 1.33507795548086
1.03397896444408 5 3.55187322842396 1.3488468056792
1.03786610340815 5 3.57130892324434 1.36269120512418
1.04175324237223 5 3.59074461806472 1.37661115381579
1.0456403813363 5 3.6101803128851 1.39060665175403
1.04952752030038 5 3.62961600770547 1.4046776989389
1.05341465926445 5 3.64905170252585 1.4188242953704
1.05730179822853 5 3.66848739734623 1.43304644104853
1.0611889371926 5 3.68792309216661 1.44734413597329
1.06507607615668 5 3.70735878698698 1.46171738014468
1.06896321512076 5 3.72679448180736 1.4761661735627
1.07285035408483 5 3.74623017662774 1.49069051622735
1.07673749304891 5 3.76566587144812 1.50529040813863
1.08062463201298 5 3.78510156626849 1.51996584929654
1.08451177097706 5 3.80453726108887 1.53471683970108
1.08839890994113 5 3.82397295590925 1.54954337935225
1.09228604890521 5 3.84340865072963 1.56444546825005
1.09617318786928 5 3.86284434555 1.57942310639448
1.10006032683336 5 3.88228004037038 1.59447629378554
1.10394746579743 5 3.90171573519076 1.60960503042323
1.10783460476151 5 3.92115143001113 1.62480931630755
1.11172174372559 5 3.94058712483151 1.6400891514385
1.11560888268966 5 3.96002281965189 1.65544453581609
1.11949602165374 5 3.97945851447227 1.6708754694403
1.12338316061781 5 3.99889420929264 1.68638195231114
1.12727029958189 5 4.01832990411302 1.70196398442861
1.13115743854596 5 4.0377655989334 1.71762156579272
1.13504457751004 5 4.05720129375378 1.73335469640345
1.13893171647411 5 4.07663698857415 1.74916337626081
1.14281885543819 5 4.09607268339453 1.7650476053648
1.14670599440226 5 4.11550837821491 1.78100738371543
1.15059313336634 5 4.13494407303529 1.79704271131268
1.15448027233042 5 4.15437976785566 1.81315358815656
1.15836741129449 5 4.17381546267604 1.82934001424708
1.16225455025857 5 4.19325115749642 1.84560198958422
1.16614168922264 5 4.21268685231679 1.861939514168
1.17002882818672 5 4.23212254713717 1.8783525879984
1.17391596715079 5 4.25155824195755 1.89484121107543
1.17780310611487 5 4.27099393677793 1.9114053833991
1.18169024507894 5 4.2904296315983 1.92804510496939
1.18557738404302 5 4.30986532641868 1.94476037578632
1.1894645230071 5 4.32930102123906 1.96155119584987
1.19335166197117 5 4.34873671605944 1.97841756516006
1.19723880093525 5 4.36817241087981 1.99535948371687
1.20112593989932 5 4.38760810570019 2.01237695152032
1.2050130788634 5 4.40704380052057 2.02946996857039
1.20890021782747 5 4.42647949534095 2.0466385348671
1.21278735679155 5 4.44591519016132 2.06388265041044
1.21667449575562 5 4.4653508849817 2.0812023152004
1.2205616347197 5 4.48478657980208 2.098597529237
1.22444877368377 5 4.50422227462246 2.11606829252023
1.22833591264785 5 4.52365796944283 2.13361460505008
1.23222305161193 5 4.54309366426321 2.15123646682657
1.236110190576 5 4.56252935908359 2.16893387784969
1.23999732954008 5 4.58196505390397 2.18670683811943
1.24388446850415 5 4.60140074872434 2.20455534763581
1.24777160746823 5 4.62083644354472 2.22247940639882
1.2516587464323 5 4.6402721383651 2.24047901440846
1.25554588539638 5 4.65970783318547 2.25855417166472
1.25943302436045 5 4.67914352800585 2.27670487816762
1.26332016332453 5 4.69857922282623 2.29493113391715
1.2672073022886 5 4.71801491764661 2.31323293891331
1.27109444125268 5 4.73745061246698 2.3316102931561
1.27498158021676 5 4.75688630728736 2.35006319664552
1.27886871918083 5 4.77632200210774 2.36859164938156
1.28275585814491 5 4.79575769692812 2.38719565136424
1.28664299710898 5 4.81519339174849 2.40587520259355
1.29053013607306 5 4.83462908656887 2.42463030306949
1.29441727503713 5 4.85406478138925 2.44346095279206
1.29830441400121 4.96996996996997 4.87344211075971 2.46236707613639
1.30219155296528 4.93993993993994 4.89270270923036 2.48134829497812
1.30607869192936 4.90990990990991 4.91184657680118 2.50040415556802
1.30996583089343 4.87987987987988 4.93087371347218 2.51953420415687
1.31385296985751 4.84984984984985 4.94978411924336 2.53873798699542
1.31774010882159 4.81981981981982 4.96857779411472 2.55801505033447
1.32162724778566 4.78978978978979 4.98725473808625 2.57736494042477
1.32551438674974 4.75975975975976 5.00581495115796 2.5967872035171
1.32940152571381 4.72972972972973 5.02425843332985 2.61628138586222
1.33328866467789 4.6996996996997 5.04258518460192 2.63584703371091
1.33717580364196 4.66966966966967 5.06079520497416 2.65548369331395
1.34106294260604 4.63963963963964 5.07888849444659 2.67519091092209
1.34495008157011 4.60960960960961 5.09686505301919 2.69496823278612
1.34883722053419 4.57957957957958 5.11472488069197 2.7148152051568
1.35272435949826 4.54954954954955 5.13246797746492 2.73473137428491
1.35661149846234 4.51951951951952 5.15009434333806 2.75471628642121
1.36049863742642 4.48948948948949 5.16760397831137 2.77476948781647
1.36438577639049 4.45945945945946 5.18499688238486 2.79489052472147
1.36827291535457 4.42942942942943 5.20227305555853 2.81507894338699
1.37216005431864 4.3993993993994 5.21943249783238 2.83533429006377
1.37604719328272 4.36936936936937 5.2364752092064 2.85565611100261
1.37993433224679 4.33933933933934 5.25340118968061 2.87604395245427
1.38382147121087 4.30930930930931 5.27021043925499 2.89649736066953
1.38770861017494 4.27927927927928 5.28690295792954 2.91701588189914
1.39159574913902 4.24924924924925 5.30347874570428 2.93759906239389
1.3954828881031 4.21921921921922 5.31993780257919 2.95824644840455
1.39937002706717 4.18918918918919 5.33628012855429 2.97895758618188
1.40325716603125 4.15915915915916 5.35250572362956 2.99973202197665
1.40714430499532 4.12912912912913 5.368614587805 3.02056930203965
1.4110314439594 4.0990990990991 5.38460672108063 3.04146897262163
1.41491858292347 4.06906906906907 5.40048212345643 3.06243057997338
1.41880572188755 4.03903903903904 5.41624079493242 3.08345367034565
1.42269286085162 4.00900900900901 5.43188273550858 3.10453778998923
1.4265799998157 3.97897897897898 5.44740794518491 3.12568248515488
1.43046713877977 3.94894894894895 5.46281642396143 3.14688730209337
1.43435427774385 3.91891891891892 5.47810817183812 3.16815178705548
1.43824141670793 3.88888888888889 5.49328318881499 3.18947548629197
1.442128555672 3.85885885885886 5.50834147489204 3.21085794605362
1.44601569463608 3.82882882882883 5.52328303006927 3.2322987125912
1.44990283360015 3.7987987987988 5.53810785434667 3.25379733215548
1.45378997256423 3.76876876876877 5.55281594772426 3.27535335099722
1.4576771115283 3.73873873873874 5.56740731020202 3.29696631536721
1.46156425049238 3.70870870870871 5.58188194177996 3.31863577151621
1.46545138945645 3.67867867867868 5.59623984245807 3.34036126569499
1.46933852842053 3.64864864864865 5.61048101223637 3.36214234415433
1.4732256673846 3.61861861861862 5.62460545111484 3.38397855314499
1.47711280634868 3.58858858858859 5.63861315909349 3.40586943891774
1.48099994531276 3.55855855855856 5.65250413617232 3.42781454772337
1.48488708427683 3.52852852852853 5.66627838235132 3.44981342581263
1.48877422324091 3.4984984984985 5.67993589763051 3.4718656194363
1.49266136220498 3.46846846846847 5.69347668200987 3.49397067484514
1.49654850116906 3.43843843843844 5.70690073548941 3.51612813828994
1.50043564013313 3.40840840840841 5.72020805806913 3.53833755602147
1.50432277909721 3.37837837837838 5.73339864974902 3.56059847429048
1.50820991806128 3.34834834834835 5.7464725105291 3.58291043934776
1.51209705702536 3.31831831831832 5.75942964040935 3.60527299744407
1.51598419598943 3.28828828828829 5.77227003938978 3.62768569483019
1.51987133495351 3.25825825825826 5.78499370747039 3.65014807775688
1.52375847391759 3.22822822822823 5.79760064465117 3.67265969247492
1.52764561288166 3.1981981981982 5.81009085093214 3.69522008523508
1.53153275184574 3.16816816816817 5.82246432631328 3.71782880228813
1.53541989080981 3.13813813813814 5.8347210707946 3.74048538988484
1.53930702977389 3.10810810810811 5.84686108437609 3.76318939427599
1.54319416873796 3.07807807807808 5.85888436705777 3.78594036171233
1.54708130770204 3.04804804804805 5.87079091883962 3.80873783844465
1.55096844666611 3.01801801801802 5.88258073972165 3.83158137072371
1.55485558563019 2.98798798798799 5.89425382970386 3.85447050480029
1.55874272459427 2.95795795795796 5.90581018878625 3.87740478692515
1.56262986355834 2.92792792792793 5.91724981696881 3.90038376334908
1.56651700252242 2.8978978978979 5.92857271425155 3.92340698032283
1.57040414148649 2.86786786786787 5.93977888063447 3.94647398409718
1.57429128045057 2.83783783783784 5.95086831611757 3.9695843209229
1.57817841941464 2.80780780780781 5.96184102070085 3.99273753705076
1.58206555837872 2.77777777777778 5.9726969943843 4.01593317873153
1.58595269734279 2.74774774774775 5.98343623716793 4.03917079221599
1.58983983630687 2.71771771771772 5.99405874905174 4.0624499237549
1.59372697527094 2.68768768768769 6.00456453003573 4.08577011959904
1.59761411423502 2.65765765765766 6.0149535801199 4.10913092599918
1.6015012531991 2.62762762762763 6.02522589930424 4.13253188920608
1.60538839216317 2.5975975975976 6.03538148758876 4.15597255547052
1.60927553112725 2.56756756756757 6.04542034497346 4.17945247104327
1.61316267009132 2.53753753753754 6.05534247145834 4.2029711821751
1.6170498090554 2.50750750750751 6.06514786704339 4.22652823511678
1.62093694801947 2.47747747747748 6.07483653172863 4.25012317611908
1.62482408698355 2.44744744744745 6.08440846551404 4.27375555143278
1.62871122594762 2.41741741741742 6.09386366839963 4.29742490730864
1.6325983649117 2.38738738738739 6.10320214038539 4.32113078999743
1.63648550387577 2.35735735735736 6.11242388147134 4.34487274574994
1.64037264283985 2.32732732732733 6.12152889165746 4.36865032081692
1.64425978180393 2.2972972972973 6.13051717094376 4.39246306144914
1.648146920768 2.26726726726727 6.13938871933024 4.41631051389739
1.65203405973208 2.23723723723724 6.1481435368169 4.44019222441243
1.65592119869615 2.20720720720721 6.15678162340373 4.46410773924503
1.65980833766023 2.17717717717718 6.16530297909074 4.48805660464596
1.6636954766243 2.14714714714715 6.17370760387793 4.51203836686599
1.66758261558838 2.11711711711712 6.1819954977653 4.5360525721559
1.67146975455245 2.08708708708709 6.19016666075285 4.56009876676646
1.67535689351653 2.05705705705706 6.19822109284057 4.58417649694843
1.6792440324806 2.02702702702703 6.20615879402847 4.60828530895258
1.68313117144468 1.996996996997 6.21397976431655 4.6324247490297
1.68701831040876 1.96696696696697 6.22168400370481 4.65659436343054
1.69090544937283 1.93693693693694 6.22927151219325 4.68079369840589
1.69479258833691 1.90690690690691 6.23674228978186 4.7050223002065
1.69867972730098 1.87687687687688 6.24409633647065 4.72927971508316
1.70256686626506 1.84684684684685 6.25133365225962 4.75356548928663
1.70645400522913 1.81681681681682 6.25845423714877 4.77787916906769
1.71034114419321 1.78678678678679 6.26545809113809 4.8022203006771
1.71422828315728 1.75675675675676 6.2723452142276 4.82658843036563
1.71811542212136 1.72672672672673 6.27911560641728 4.85098310438407
1.72200256108544 1.6966966966967 6.28576926770714 4.87540386898317
1.72588970004951 1.66666666666667 6.29230619809717 4.89985027041371
1.72977683901359 1.63663663663664 6.29872639758739 4.92432185492646
1.73366397797766 1.60660660660661 6.30502986617778 4.94881816877219
1.73755111694174 1.57657657657658 6.31121660386835 4.97333875820168
1.74143825590581 1.54654654654655 6.3172866106591 4.99788316946568
1.74532539486989 1.51651651651652 6.32323988655003 5.02245094881498
1.74921253383396 1.48648648648649 6.32907643154113 5.04704164250035
1.75309967279804 1.45645645645646 6.33479624563241 5.07165479677255
1.75698681176211 1.42642642642643 6.34039932882387 5.09628995788236
1.76087395072619 1.3963963963964 6.34588568111551 5.12094667208055
1.76476108969027 1.36636636636637 6.35125530250733 5.14562448561788
1.76864822865434 1.33633633633634 6.35650819299932 5.17032294474514
1.77253536761842 1.30630630630631 6.36164435259149 5.19504159571308
1.77642250658249 1.27627627627628 6.36666378128384 5.21977998477249
1.78030964554657 1.24624624624625 6.37156647907637 5.24453765817413
1.78419678451064 1.21621621621622 6.37635244596908 5.26931416216878
1.78808392347472 1.18618618618619 6.38102168196196 5.2941090430072
1.79197106243879 1.15615615615616 6.38557418705502 5.31892184694017
