Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
1.99410228857072 0 6.47208637518566 6.62281694540551 -0.107930454806183 -0.430070789511176 3.02358651935101 -0.196302256151724 0.834288721359674 2.71108298061783 -1.51107082259433 3.06802259560312 -7.07091476847273
1.99798942753479 0 6.47208637518566 6.64797484453336 -0.108704944409035 -0.426805084228147 3.0340706060109 -0.202191041197131 0.845852494782525 2.68294192080877 -1.51885969308422 2.88211220909903 -7.4080274270059
2.00187656649887 0 6.47208637518566 6.6731327436612 -0.109502384085138 -0.423495827838481 3.04444275936844 -0.20811063528372 0.856697970099855 2.65349181824372 -1.5269122500575 2.6984456224133 -7.74444347506158
2.00576370546294 0 6.47208637518566 6.69829064278905 -0.110322895427962 -0.420145795519397 3.05469789621298 -0.214061941382956 0.866833865602386 2.62273535130238 -1.53516538709393 2.51702067614724 -8.08017468603816
2.00965084442702 0 6.47208637518566 6.72344854191689 -0.111166603059154 -0.416757728578856 3.06483094370745 -0.220045613255716 0.876268888490528 2.59067519225805 -1.54355396606409 2.33783393986259 -8.41521235160228
2.0135379833911 0 6.47208637518566 6.74860644104474 -0.112033633644151 -0.413334334506561 3.0748368395205 -0.226062047309984 0.885011731254635 2.55731408777578 -1.55201069249321 2.1608813826856 -8.74952683086592
2.01742512235517 0 6.47208637518566 6.77376434017259 -0.112924114875227 -0.409878287034077 3.08471053227492 -0.232111373990233 0.893071070557835 2.5226549411199 -1.5604659994975 1.98615899068202 -9.08306712264606
2.02131226131925 0 6.47208637518566 6.79892223930043 -0.113838174420212 -0.406392226194774 3.09444698231873 -0.238193448734879 0.900455568418546 2.48670089596943 -1.56884794188944 1.81366333301442 -9.41576046699165
2.02519940028332 0 6.47208637518566 6.82408013842828 -0.114775938835295 -0.402878758375014 3.1040411628251 -0.244307842544559 0.907173875497001 2.44945542171454 -1.57708210211826 1.64339207860698 -9.74751198287561
2.0290865392474 0 6.47208637518566 6.84923803755613 -0.115737532440482 -0.399340456348782 3.1134880612263 -0.250453832210598 0.913234636296322 2.41092240007886 -1.58509150977925 1.47534446475821 -10.0782043496208
2.03297367821147 0 6.47208637518566 6.87439593668397 -0.116723076156506 -0.395779859288682 3.12278268098681 -0.25663039025985 0.918646496093683 2.37110621288201 -1.59279657648756 1.30952171886515 -10.4076975402476
2.03686081717555 0 6.47208637518566 6.89955383581182 -0.117732686302194 -0.392199472746914 3.13192004371931 -0.262836174679251 0.923418109421149 2.33001183072357 -1.6001150479647 1.14592743415769 -10.7358286154854
2.04074795613962 0 6.47208637518566 6.92471173493966 -0.118766473351585 -0.38860176860057 3.14089519164689 -0.269069518490622 0.92755814991874 2.28764490233509 -1.60696197522807 0.984567900093026 -11.0624115876686
2.0446350951037 0 6.47208637518566 6.94986963406751 -0.11982454065035 -0.384989184956238 3.14970319041332 -0.275328419253718 0.931075321384396 2.24401184430975 -1.61324970679956 0.825452387833301 -11.387237364123
2.04852223406777 0 6.47208637518566 6.97502753319536 -0.120906983091414 -0.381364126009615 3.15833913224241 -0.281610528582961 0.933978369846711 2.19911993088164 -1.61888790385754 0.668593391026788 -11.7100737799321
2.05240937303185 0 6.47208637518566 7.0001854323232 -0.122013885749994 -0.377728961856482 3.16679813944579 -0.287913141770753 0.936276096486853 2.15297738338768 -1.62378358024242 0.514006821940472 -12.0306657301276
2.05629651199593 0 6.47208637518566 7.02534333145105 -0.123145322478686 -0.374086028252081 3.17507536827721 -0.29423318761765 0.937977371235973 2.10559345900617 -1.62784116918638 0.361712162852146 -12.3487354113711
2.06018365096 0 6.47208637518566 7.0505012305789 -0.124301354463576 -0.370437626316607 3.18316601312966 -0.300567218576794 0.93909114687383 2.05697853832691 -1.63096261856995 0.211732572507632 -12.6639826830575
2.06407078992408 0 6.47208637518566 7.07565912970674 -0.125482028742849 -0.366786022185206 3.19106531106986 -0.306911401326839 0.939626473453495 2.00714421126998 -1.63304751640782 0.0640949473867669 -12.9760855574661
2.06795792888815 0 6.47208637518566 7.10081702883459 -0.126687376689779 -0.363133446601554 3.19876854670258 -0.313261507893976 0.939592512875923 1.95610336083345 -1.63399324813118 -0.0811700624965317 -13.2847008280919
2.07184506785223 0 6.47208637518566 7.12597492796243 -0.127917412462474 -0.359482094454777 3.20627105735554 -0.319612907449431 0.93899855343716 1.90387024411636 -1.63369518706146 -0.224028083506629 -13.5894648446004
2.0757322068163 0 6.47208637518566 7.15113282709028 -0.129172131423268 -0.355834124260164 3.2135682385729 -0.325960558913815 0.93785402417015 1.85046057003195 -1.63204691925847 -0.364441094180755 -13.8899944419488
2.07961934578038 0 6.47208637518566 7.17629072621813 -0.130451508531151 -0.352191657584824 3.22065554990347 -0.332299004503863 0.93616850880264 1.79589157309908 -1.6289405036726 -0.502367546948664 -14.1858880300963
2.08350648474445 0 6.47208637518566 7.20144862534597 -0.131755496711164 -0.34855677842012 3.22752852096709 -0.338622364360103 0.933951759152874 1.7401820826771 -1.62426676823647 -0.637762535642464 -14.4767268493832
2.08739362370853 0 6.47208637518566 7.22660652447382 -0.133084025205251 -0.344931532503409 3.23418275778023 -0.344924332395883 0.931213707785695 1.68335258699311 -1.61791564219522 -0.770578008433126 -14.7620763950955
2.0912807626726 0 6.47208637518566 7.25176442360166 -0.134436997909565 -0.341317926592314 3.24061394931929 -0.351198173508572 0.927964479753645 1.62542529129957 -1.60977652459801 -0.900763025552101 -15.0414880129456
2.09516790163668 0 6.47208637518566 7.27692232272951 -0.135814291703816 -0.337717927695408 3.24681787429746 -0.357436722292705 0.924214403250722 1.5664241694982 -1.5997386884591 -1.02826406083106 -15.3145006652062
2.09905504060076 0 6.47208637518566 7.30208022185736 -0.137215754778754 -0.334133462263878 3.2527904081285 -0.363632383392025 0.919974019010945 1.50637500857033 -1.58769171964749 -1.15302534572366 -15.5806428650514
2.10294217956483 0 6.47208637518566 7.3272381209852 -0.138641204968423 -0.330566415349353 3.25852753004822 -0.369777133622842 0.91525408828986 1.44530544516891 -1.57352598908519 -1.27498925406516 -15.8394347742998
2.10682931852891 0 6.47208637518566 7.35239602011305 -0.140090428094319 -0.327018629733717 3.26402533036186 -0.375862525994583 0.910065599274702 1.3832449937499 -1.55713315633073 -1.39409672538489 -16.0903904572623
2.11071645749298 0 6.47208637518566 7.3775539192409 -0.141563176329048 -0.323491905037289 3.26928001778357 -0.381879695744983 0.904419771778384 1.32022506565501 -1.53840670210467 -1.51028772412019 -16.3330202807909
2.11460359645706 0 6.47208637518566 7.40271181836874 -0.143059166587545 -0.319987996812319 3.27428792683142 -0.387819368496789 0.898328060083668 1.25627897860082 -1.51724248678499 -1.6235017315979 -16.5668334479617
2.11849073542113 0 6.47208637518566 7.42786971749659 -0.144578078954268 -0.316508615629212 3.27904552523997 -0.393671870630307 0.891802153817045 1.19144195608363 -1.49353933137273 -1.73367826715944 -16.7913406501435
